1.00000000;1.19682086;1.19682086
1.36652708;1.31577861;1.25629973
1.00125968;1.30133784;1.27131248
1.00000000;1.28258181;1.27412975
3.27967572;1.33597410;1.28649867
1.01053011;1.30274820;1.28920686
1.00000000;1.54294801;1.32545567
1.48443055;1.88968086;1.39598382
1.72328901;1.65779126;1.42507350
1.60268581;1.79341877;1.46190798
1.00000000;2.17422462;1.52666414
1.20561457;2.15149045;1.57873297
1.08653855;1.98930514;1.61031544
2.03258038;2.08795571;1.64443254
1.22378027;1.93654883;1.66390705
1.00000000;2.09912658;1.69110823
1.48816633;3.60667205;1.80378842
1.03520858;3.22229576;1.88259447
3.26756215;4.09893942;1.99924409
2.87163520;4.02711916;2.10063791
2.71406293;4.91537571;2.23467302
8.83669758;5.38388157;2.43405676
6.23412371;5.40817261;2.62893271
1.01878858;4.97064590;2.80366182
1.00000000;5.83024454;3.02021718
2.38028073;5.87298870;3.23626542
9.84060001;6.15856218;3.46749473
31.95623779;6.60922194;3.70874572
1.55030870;6.68484402;3.93708682
1.00000000;6.25081062;4.15580225
1.33010113;6.61936617;4.38560915
5.81663513;5.76393461;4.55654764
5.81663513;5.76393461;4.55654764
6.49432468;6.00750208;4.74016714
6.44898129;6.13696861;4.93767500
3.75333858;7.06495810;5.17467499
4.05151844;6.68533850;5.40080786
4.29948044;2.75173879;5.43188477
1.00000000;2.06763148;5.35859728
2.70439482;1.99504733;5.30015659
1.39612818;2.22042227;5.21070337
1.00994277;2.10567737;5.11920643
4.36919498;2.03107810;4.98185873
1.20032632;4.85416698;4.95663452
1.29477549;2.02983189;4.79576111
2.24799299;2.33431935;4.67022181
2.48085403;2.48706007;4.51102257
4.29132366;2.39345193;4.34533024
1.00000000;2.35365200;4.16414404
1.34594333;2.42399406;3.96484733
1.87659967;2.11625743;3.74729562
1.16930556;2.29832458;3.55908203
2.24789429;2.39289784;3.35782170
3.10168004;2.67860770;3.21090126
1.80438519;2.41515374;3.03983712
2.81998396;2.39057732;2.86143756
4.92431355;2.62676811;2.65009499
1.59832680;2.42890382;2.44740772
3.28917170;2.59240603;2.43982053
2.03315210;2.35509872;2.45350933
2.98269081;2.47331858;2.47628427
1.31666327;2.58943200;2.49385619
3.41941738;2.62446761;2.51856041
4.29553223;2.72668481;2.55168462
1.00000000;2.73076177;2.45056987
1.00000000;2.58427167;2.47697186
3.76182628;3.17512894;2.51701045
1.00000000;2.80173922;2.53199506
1.42675912;2.77653742;2.55023742
2.43702269;2.95346069;2.57879972
5.51004934;3.03410530;2.60785246
2.34019065;2.84605527;2.64260483
2.20502710;2.82795787;2.66782546
1.05347216;3.01613832;2.69750357
1.17136669;2.96909094;2.71133614
2.19189358;2.62699914;2.72142386
3.37944341;3.09411693;2.75492597
2.01021624;3.02803516;2.77403378
1.65774441;3.09583354;2.80579233
2.54472971;2.94891596;2.82276893
1.60294521;3.23080802;2.86446953
1.85814905;3.02540565;2.89075923
4.54302549;3.12392187;2.91621113
3.51023006;3.08239102;2.93801713
3.20815730;3.42800570;2.97141337
3.53940105;3.25130367;2.99620104
2.19940948;3.35118318;3.03272057
2.26467466;4.04856730;3.07431293
8.53004169;3.65814734;3.11509418
3.23315692;3.41926575;3.14570045
3.45542288;3.59494734;3.17624736
1.24185658;3.75151372;3.21040964
5.43852139;3.76373291;3.25410867
2.28174734;5.84798288;3.39791942
4.01833391;6.66301107;3.57157993
2.05352354;6.74728012;3.75149369
1.00000000;7.07975912;3.96352983
4.55924511;6.52924109;4.12710714
3.88449931;6.19246864;4.27779436
1.00000000;6.91234159;4.45953321
4.17163277;7.41528845;4.67221737
1.00000000;7.41547537;4.87148714
15.76976776;6.26531649;5.02576876
2.86878705;7.96751595;5.25641632
1.00000000;6.95030785;5.44060278
2.29772520;6.78074884;5.60025692
17.33279991;7.19472265;5.78803873
5.55806017;6.04304790;5.91622305
8.19301987;5.96770859;6.00761080
18.29581451;6.38609409;6.13751268
3.63500166;6.90404034;6.30345440
28.61288834;6.53641033;6.44352436
4.87194157;6.37265778;6.56834078
12.63309097;6.85394430;6.71549368
9.98282528;6.57214785;6.74997759
1.00000000;7.38003159;6.78412151
1.81154275;5.81247950;6.73960686
7.49108076;6.84171152;6.72827148
3.16745782;6.07980633;6.70686960
2.55737448;6.95848513;6.74334669
1.01350904;7.14563799;6.75445604
7.79788780;7.19935131;6.74417353
3.62127018;6.50604200;6.70086718
13.61911392;7.42718887;6.75619411
1.00000000;6.98061466;6.70919895
19.69852638;7.12273693;6.71741009
17.86867905;6.65113926;6.71123791
3.19915009;6.98632240;6.70131445
5.51632214;6.91963625;6.74305630
2.85047650;6.82852554;6.78404760
4.97550106;7.17458582;6.82159519
5.38239813;7.18801117;6.83511734
31.53846169;7.24750471;6.86897898
1.58711505;6.68325138;6.88376904
5.46814203;6.98226452;6.88987970
6.70225286;7.51550627;6.93480158
2.45296955;6.53329325;6.89448071
4.56385040;6.25259590;6.91543865
25.72574043;6.75652981;6.91138220
1.00000000;6.99509287;6.95496750
9.03302097;6.81177521;6.94798136
18.85630035;6.77486563;6.93032551
2.32002950;7.19889402;6.93030357
2.25428677;5.76944685;6.89522791
3.03021264;6.83306313;6.86693621
1.84210682;6.63477612;6.85046768
7.19500160;6.14449549;6.80388451
14.39643764;6.66775274;6.80467558
7.49528599;6.88845205;6.80001497
1.00000000;6.73268414;6.79111290
2.55437613;7.02078676;6.80026817
3.39988947;7.31748867;6.80707312
19.77304268;7.02918386;6.79950953
4.58618927;6.41982174;6.76009607
1.77903414;6.82426834;6.76681137
2.22663355;6.90517616;6.76314020
2.11328936;6.28415775;6.70450497
1.00000000;7.64314651;6.75735474
12.87228966;7.03413105;6.79457092
4.37954903;7.16378593;6.81396389
2.57273555;6.99680758;6.81404591
6.13608599;7.19397211;6.83224535
9.16026306;7.75583029;6.87895823
14.20446301;7.42526007;6.88973761
3.34660578;7.53252077;6.97369337
4.85654736;7.40048075;7.00071335
8.85834312;7.19700909;7.02748632
5.88550091;8.13977242;7.12249947
7.20766544;7.44509888;7.15951586
3.26605439;7.38413239;7.18311977
7.48346710;7.05345631;7.19839478
2.29050612;7.87886810;7.23925543
16.16286659;6.77389956;7.21337032
23.76587296;7.89275169;7.25449276
5.30624437;8.24041080;7.34118748
23.06241608;7.64060402;7.38006067
5.38444519;7.00939131;7.38502312
15.40534592;8.56889343;7.49382019
29.31571388;7.73569012;7.49822712
2.54177523;7.33661652;7.51263094
1.07879937;7.51103926;7.52916670
2.45628071;7.46181154;7.55131006
2.79163671;7.77423191;7.57894135
2.79163671;7.77423191;7.57894135
10.57257175;7.74334240;7.74334240
15.50831223;7.32537842;7.53436041
16.28884888;8.30707550;7.79193211
5.90177870;7.59569550;7.74287319
14.06410027;7.44828129;7.68395472
2.32941914;7.64827681;7.67800808
1.53930426;7.12613773;7.59916973
28.92706108;7.81526136;7.62618113
1.66717005;7.41111851;7.60228539
2.90195560;7.83074141;7.62513065
22.63191414;8.37480354;7.69328308
6.29548311;7.64867020;7.68956518
2.01058722;7.81110001;7.69891405
10.15754795;8.78909683;7.77678442
12.96016979;8.87266636;7.84984303
2.55338192;8.01209736;7.85998392
8.77038574;7.08041811;7.81412697
7.98936224;8.56445312;7.85581207
9.83472824;7.72055197;7.84869289
1.00000000;8.97021008;7.90476894
1.00000000;7.84885883;7.90210629
5.60894966;7.72265959;7.90112162
2.69029188;7.34551287;7.90208054
1.20795977;7.36856747;7.85738945
1.00000000;7.44312096;7.85012388
12.64457321;7.88272476;7.87081194
8.26468372;7.84738302;7.88029289
3.56309962;7.68245459;7.90678453
4.55001116;7.53550005;7.89346218
10.26251984;7.35397243;7.89074135
7.16504717;6.89879084;7.84636259
6.01885986;7.79134989;7.81857920
23.16594315;8.50275230;7.85924959
11.08276844;7.74661446;7.85617876
16.82887650;7.32544851;7.78648138
2.24573064;8.44994259;7.76635170
6.57582092;8.06961346;7.76909065
1.01716304;6.79808378;7.75564575
11.59039021;7.87119007;7.72263336
4.56920767;7.89267111;7.73082972
1.00000000;8.34388733;7.70100451
2.83959675;8.83333778;7.74788475
16.26414108;8.29642677;7.77520704
19.79847908;8.43440723;7.82705879
8.51582718;7.43685818;7.83031082
9.12070560;8.52670574;7.88191032
1.00000000;7.56061602;7.86657190
2.35239434;8.14600468;7.88079166
6.73841524;9.19923115;7.95301914
3.60038662;7.83199835;7.96713829
10.38081455;7.68632650;7.98296452
3.32632899;8.74428177;8.07084465
15.05307961;8.02972507;8.08219624
2.53772926;7.78787851;8.04815483
1.11481273;7.64236069;8.04319000
3.49321175;7.57367182;8.05501080
6.04231691;8.27613163;8.04673386
6.52639484;8.20999908;8.05341911
23.64122772;8.05342579;8.11319733
4.21779156;7.83220625;8.11134052
4.72615528;8.05925751;8.11927319
2.08053923;7.82822180;8.09471798
3.39001083;8.50195026;8.07893753
8.14317322;8.11777592;8.07042980
14.91733456;8.66263866;8.08129883
6.99849653;8.01238060;8.10870457
3.00717831;8.11838055;8.08926010
6.07084608;8.73493385;8.14517975
3.81258607;7.26734304;8.10333920
12.39175224;8.90582561;8.08936691
1.48900223;8.02568340;8.09859085
1.47624612;8.02138901;8.11454582
6.81479979;8.42939758;8.09955120
1.92703056;7.95278883;8.09588718
2.19108701;8.05070972;8.10840321
11.78869629;8.43058681;8.14593792
20.13554382;7.63787985;8.14899540
1.00000000;8.29150677;8.14972782
11.29006958;8.25787067;8.15200710
13.65973759;7.98507214;8.14875221
2.14496541;8.08715343;8.16089249
2.56372404;7.50034809;8.13427830
4.53176403;4.00210285;4.00210285
5.44964027;8.54600239;6.27405262
1.28323472;6.72589302;6.42466593
1.50734162;1.76793110;1.76793110
1.94337797;1.64559722;1.70676422
1.87595725;1.57814646;1.66389155
1.17901814;1.63090348;1.65564454
2.31648874;1.68162596;1.66084087
1.19749844;1.62578154;1.65499759
2.21523237;1.59419835;1.64631200
1.55296326;1.68213868;1.65079033
1.11387646;1.69543457;1.65575087
2.25237799;1.69106925;1.65928268
1.37541628;1.58184814;1.65224314
2.04317212;1.68389153;1.65488052
1.76179850;1.61019933;1.65144348
1.52173507;1.64009666;1.65063298
1.65952969;1.58009326;1.64593041
1.64243698;1.65233099;1.64633036
1.00000000;1.75607646;1.65278602
1.45171559;1.66696107;1.65357351
1.42183316;1.70384800;1.65621960
1.05124032;1.74854231;1.66083574
2.24773741;1.75428629;1.66528571
1.28798652;1.62102044;1.65829003
1.71795917;1.74864340;1.66319692
5.99567509;8.10288143;8.10288143
2.45051980;7.90645409;8.00466728
2.85319901;8.02033138;8.00988865
1.00000000;7.21888590;7.81213808
16.82388687;7.63688087;7.77708673
11.04965591;8.37773132;7.87719440
8.31784344;6.89269781;7.73655176
5.04069424;7.59510612;7.71887112
12.36840248;6.66475439;7.60174704
2.29027748;6.92449141;7.53402138
17.00802994;7.04940319;7.48996544
2.16535687;7.60295773;7.49938107
2.73091602;8.01101589;7.53873777
29.86744118;7.88662624;7.56358719
4.54056835;7.07250452;7.53084803
3.41825247;6.35837507;7.45756865
4.23733377;7.39912844;7.45413113
3.45160270;7.73938227;7.46997833
1.57908916;8.01061821;7.49843311
5.19058895;7.60967493;7.50399494
1.97836733;7.10540342;7.48501444
2.04974031;7.71796560;7.46668530
12.62139893;7.58327723;7.45129585
5.80690193;7.50618505;7.42681265
1.75022519;7.75394726;7.45229197
5.20300484;6.85313225;7.41497040
4.67831135;7.81700516;7.38826895
2.66941929;7.79521227;7.43124580
1.32358634;7.54912758;7.42905664
4.78170872;7.93209600;7.48940611
2.49919605;7.93807650;7.53767204
11.68311691;7.51901484;7.56003475
16.84971046;8.03686523;7.58069706
2.79471803;6.81126928;7.52356625
11.29610825;6.88439941;7.47584105
1.21404982;7.24198008;7.48391104
3.69009900;8.15088367;7.56926870
2.74464941;7.51408672;7.57474279
5.40871048;7.52857113;7.56470442
7.24579096;7.61645603;7.54593468
9.40332890;7.62545252;7.54668617
13.52738285;7.92063808;7.92063808
2.94943261;7.69204807;7.80634308
9.52856731;8.02922916;7.88063860
20.46146393;7.85218287;7.87352467
4.89497852;7.59900999;7.81862164
15.21996307;7.10617924;7.69988108
10.31543922;7.94941473;7.73552895
3.67914319;7.56294489;7.71395588
2.17226410;8.29031277;7.77799559
3.23230624;6.89051342;7.68924713
2.18695021;8.15686417;7.73175812
9.78390980;8.99606705;7.83711720
3.79123640;7.77614498;7.83242702
11.51087761;8.44291496;7.87603331
3.58863568;7.79377842;7.87054968
13.46678448;8.55658340;7.91342640
10.41437721;7.18154287;7.87037468
5.18841267;7.52090073;7.85095930
13.31674671;7.71572208;7.84384155
1.47605073;8.40509129;7.87190437
1.28087413;8.35436440;7.89487839
7.86855745;7.53497648;7.87651348
6.23757505;7.89573860;7.88621330
1.08286750;7.89195728;7.87967634
5.92167044;7.43940926;7.86002064
13.99934769;7.53280878;7.85686827
12.11931515;8.26099014;7.91185904
6.05851173;7.89931631;7.90947342
4.49329758;7.39605522;7.90152645
